Start-end, R, 1731.695313, 19.12.2018 11:11:28, 0, 1
Start-end, N, 1731.695313, 19.12.2018 11:11:28, 1, 2
Start-end, N, 1774.203125, 19.12.2018 11:12:11, 0, 2
Start-end, A, 1774.203125, 19.12.2018 11:12:11, 1, 5
Start-end, A, 1823.855469, 19.12.2018 11:13:00, 0, 5
Start-end, N, 1823.855469, 19.12.2018 11:13:00, 1, 2
Start-end, N, 1871.714844, 19.12.2018 11:13:48, 0, 2
Start-end, R, 1871.714844, 19.12.2018 11:13:48, 1, 1
Start-end, R, 1890.218750, 19.12.2018 11:14:07, 0, 1
Start-end, A, 1890.218750, 19.12.2018 11:14:07, 1, 5
Start-end, A, 1911.917969, 19.12.2018 11:14:28, 0, 5
Start-end, N, 1911.917969, 19.12.2018 11:14:28, 1, 2
Start-end, N, 1936.363281, 19.12.2018 11:14:53, 0, 2
Start-end, R, 1936.363281, 19.12.2018 11:14:53, 1, 1
Start-end, R, 1944.132813, 19.12.2018 11:15:01, 0, 1
Start-end, N, 1944.132813, 19.12.2018 11:15:01, 1, 2
Start-end, N, 1977.988281, 19.12.2018 11:15:34, 0, 2
Start-end, R, 1977.988281, 19.12.2018 11:15:34, 1, 1
Start-end, R, 2016.230469, 19.12.2018 11:16:13, 0, 1
Start-end, A, 2016.230469, 19.12.2018 11:16:13, 1, 5
Start-end, A, 2029.589844, 19.12.2018 11:16:26, 0, 5
Start-end, N, 2029.589844, 19.12.2018 11:16:26, 1, 2
Start-end, N, 2117.398438, 19.12.2018 11:17:54, 0, 2
Start-end, R, 2117.398438, 19.12.2018 11:17:54, 1, 1
Start-end, R, 2143.523438, 19.12.2018 11:18:20, 0, 1
Start-end, A, 2143.523438, 19.12.2018 11:18:20, 1, 5
Start-end, A, 2155.531250, 19.12.2018 11:18:32, 0, 5
Start-end, N, 2155.531250, 19.12.2018 11:18:32, 1, 2
Start-end, N, 2178.019531, 19.12.2018 11:18:55, 0, 2
Start-end, R, 2178.019531, 19.12.2018 11:18:55, 1, 1
Start-end, R, 2222.773438, 19.12.2018 11:19:39, 0, 1
Start-end, A, 2222.773438, 19.12.2018 11:19:39, 1, 5
Start-end, A, 2225.855469, 19.12.2018 11:19:42, 0, 5
Start-end, N, 2225.855469, 19.12.2018 11:19:42, 1, 2
Start-end, N, 2230.257813, 19.12.2018 11:19:47, 0, 2
Start-end, R, 2230.257813, 19.12.2018 11:19:47, 1, 1
Start-end, R, 2240.863281, 19.12.2018 11:19:57, 0, 1
Start-end, N, 2240.863281, 19.12.2018 11:19:57, 1, 2
Start-end, N, 2318.292969, 19.12.2018 11:21:15, 0, 2
Start-end, R, 2318.292969, 19.12.2018 11:21:15, 1, 1
Start-end, R, 2419.730469, 19.12.2018 11:22:56, 0, 1
Start-end, A, 2419.730469, 19.12.2018 11:22:56, 1, 5
Start-end, A, 2485.656250, 19.12.2018 11:24:02, 0, 5
Start-end, N, 2485.656250, 19.12.2018 11:24:02, 1, 2
Start-end, N, 2530.296875, 19.12.2018 11:24:47, 0, 2
Start-end, R, 2530.296875, 19.12.2018 11:24:47, 1, 1
Start-end, R, 2610.699219, 19.12.2018 11:26:07, 0, 1
Start-end, A, 2610.699219, 19.12.2018 11:26:07, 1, 5
Start-end, A, 2637.292969, 19.12.2018 11:26:34, 0, 5
Start-end, N, 2637.292969, 19.12.2018 11:26:34, 1, 2
Start-end, N, 2673.089844, 19.12.2018 11:27:10, 0, 2
Start-end, R, 2673.089844, 19.12.2018 11:27:10, 1, 1
Start-end, R, 2686.816406, 19.12.2018 11:27:23, 0, 1
Start-end, A, 2686.816406, 19.12.2018 11:27:23, 1, 5
Start-end, A, 2710.773438, 19.12.2018 11:27:47, 0, 5
Start-end, N, 2710.773438, 19.12.2018 11:27:47, 1, 2
Start-end, N, 2729.937500, 19.12.2018 11:28:06, 0, 2
Start-end, A, 2729.937500, 19.12.2018 11:28:06, 1, 5
Start-end, A, 2745.917969, 19.12.2018 11:28:22, 0, 5
Start-end, N, 2745.917969, 19.12.2018 11:28:22, 1, 2
Start-end, N, 2814.105469, 19.12.2018 11:29:31, 0, 2
Start-end, R, 2814.105469, 19.12.2018 11:29:31, 1, 1
Start-end, R, 2881.386719, 19.12.2018 11:30:38, 0, 1
Start-end, A, 2881.386719, 19.12.2018 11:30:38, 1, 5
Start-end, A, 2904.910156, 19.12.2018 11:31:01, 0, 5
Start-end, N, 2904.910156, 19.12.2018 11:31:01, 1, 2
Start-end, N, 2935.375000, 19.12.2018 11:31:32, 0, 2
Start-end, R, 2935.375000, 19.12.2018 11:31:32, 1, 1
Start-end, R, 2952.285156, 19.12.2018 11:31:49, 0, 1
Start-end, A, 2952.285156, 19.12.2018 11:31:49, 1, 5
Start-end, A, 2965.394531, 19.12.2018 11:32:02, 0, 5
Start-end, N, 2965.394531, 19.12.2018 11:32:02, 1, 2
Start-end, N, 3006.566406, 19.12.2018 11:32:43, 0, 2
Start-end, R, 3006.566406, 19.12.2018 11:32:43, 1, 1
Start-end, R, 3066.695313, 19.12.2018 11:33:43, 0, 1
Start-end, A, 3066.695313, 19.12.2018 11:33:43, 1, 5
Start-end, A, 3088.125000, 19.12.2018 11:34:05, 0, 5
Start-end, N, 3088.125000, 19.12.2018 11:34:05, 1, 2
Start-end, N, 3106.332031, 19.12.2018 11:34:23, 0, 2
Start-end, R, 3106.332031, 19.12.2018 11:34:23, 1, 1
Start-end, R, 3111.355469, 19.12.2018 11:34:28, 0, 1
Start-end, A, 3111.355469, 19.12.2018 11:34:28, 1, 5
Start-end, A, 3119.246094, 19.12.2018 11:34:36, 0, 5
Start-end, N, 3119.246094, 19.12.2018 11:34:36, 1, 2
Start-end, N, 3209.617188, 19.12.2018 11:36:06, 0, 2
Start-end, R, 3209.617188, 19.12.2018 11:36:06, 1, 1
Start-end, R, 3314.820313, 19.12.2018 11:37:51, 0, 1
Start-end, A, 3314.820313, 19.12.2018 11:37:51, 1, 5
Start-end, A, 3386.589844, 19.12.2018 11:39:03, 0, 5
Start-end, N, 3386.589844, 19.12.2018 11:39:03, 1, 2
Start-end, N, 3403.066406, 19.12.2018 11:39:20, 0, 2
Start-end, R, 3403.066406, 19.12.2018 11:39:20, 1, 1
Start-end, R, 3421.285156, 19.12.2018 11:39:38, 0, 1
Start-end, N, 3421.285156, 19.12.2018 11:39:38, 1, 2
Start-end, N, 3456.664063, 19.12.2018 11:40:13, 0, 2
Start-end, A, 3456.664063, 19.12.2018 11:40:13, 1, 5
Start-end, A, 3472.109375, 19.12.2018 11:40:29, 0, 5
Start-end, N, 3472.109375, 19.12.2018 11:40:29, 1, 2
Start-end, N, 3522.828125, 19.12.2018 11:41:19, 0, 2
Start-end, A, 3522.828125, 19.12.2018 11:41:19, 1, 5
Start-end, A, 3534.078125, 19.12.2018 11:41:31, 0, 5
Start-end, N, 3534.078125, 19.12.2018 11:41:31, 1, 2
Start-end, N, 3599.800781, 19.12.2018 11:42:36, 0, 2
